"cartId";"productId"
16951;54043
47029;91963
28913;65904
2744;99892
39732;72790
15690;62574
20953;57085
48144;84828
20787;21579
33437;83509
34055;72556
1816;14630
18800;82767
9320;41855
12527;63793
43375;82741
593;2925
13063;68070
22807;62537
40447;80308
39438;72202
9855;96858
11055;13725
11495;48778
23461;60195
45267;57395
42023;14563
9255;46020
46242;26876
49683;76099
9986;96596
46468;23967
21;80186
44713;7381
27179;47798
100;78183
31627;33046
3647;17931
40353;24452
42785;87210
27516;86551
8289;83060
16705;83054
2785;14561
35810;23175
14240;98116
20706;93892
7384;55310
11421;89949
30396;7976
28929;93571
8869;2771
38980;39380
15011;91419
29069;87273
28692;94149
22971;89436
11479;64570
30738;58923
4480;56526
38258;97241
38575;89797
3907;30605
10653;3613
47856;8070
11454;89492
15723;62506
49031;52725
20230;27133
11581;77492
46607;65629
5204;25419
9529;9392
23064;15138
17736;70427
30822;209
3449;35034
26258;54851
40046;67181
37356;15374
25332;32180
17358;19564
1946;41169
17023;63394
2629;70790
1996;74882
19949;70021
25269;49035
4447;21389
48285;77138
12022;52219
20966;33770
34223;40023
26298;53500
31448;50958
36632;89743
48506;24728
17904;52055
14889;88627
42706;42633
6330;53055
30178;90365
49042;71730
46510;23360
48123;56633
3636;4928
34130;71855
13322;42584
10621;23850
19270;69066
1156;58762
13177;29660
41467;96031
47523;45198
27614;10166
33906;3600
7743;29015
35527;44354
36101;25214
12307;57830
5377;26557
1588;52460
15017;82650
13415;98051
2361;77853
18651;78371
32805;28206
7141;23368
20452;15618
7284;28389
46130;20006
31739;79890
9891;57984
40425;2848
25796;78902
22164;41119
36313;50738
38890;9019
11616;16154
8817;92677
15831;2820
37624;65875
25096;4317
25608;70536
215;48871
44609;97269
28762;31045
26336;24153
24066;42497
27559;46434
26244;49596
26967;74391
18454;63331
37364;53631
47501;55011
36336;18620
10775;13369
45907;24614
3153;29141
31749;56157
9462;71075
15639;19525
14093;41459
37159;49695
43553;86708
34738;85941
40850;88113
996;31492
38088;18581
30802;22321
33865;76709
43347;79001
42602;96192
46593;2244
22385;64286
13793;59888
8566;51658
6008;13741
14118;9090
28739;6435
484;6252
18951;8853
40335;36164
13859;94861
36517;95316
20559;3521
28465;52845
16417;37119
10255;21228
34984;97204
1473;54352
223;97162
8764;29424
31713;50605
30447;4567
16768;73980
4416;80526
41075;80751
21737;74601
26550;14156
23967;25780
46950;61989
7638;66411
1300;60211
5888;97171
5653;33622
38300;78601
14149;97629
35122;50817
25658;1966
18926;66318
3948;82443
45919;36721
22124;28623
11050;88969
44753;98658
24555;34149
6285;55203
14023;30359
13762;62118
18614;38755
29717;95198
21409;22339
16735;96931
19848;68977
41480;18251
19800;61911
3180;9893
28408;19474
46072;49604
28659;83755
4345;78533
49597;65061
15010;83842
42655;34592
17548;93443
11673;79895
42887;24948
35968;6928
48202;69884
2100;85152
20116;91850
23050;98741
21745;31697
12725;41507
25297;73564
47372;37925
47606;31550
44185;35177
47937;75860
37488;67023
31964;95586
27231;16641
42612;88254
5519;65957
3820;15820
23723;56765
41342;57366
19937;5020
18369;37335
44939;43524
12018;67482
13280;73890
47447;96459
7784;79994
35954;91944
36590;45636
48242;53725
25393;40895
35582;21779
18396;93422
10621;23415
12554;43917
26421;66439
37729;12603
38235;32817
48887;78034
41429;10178
12537;82059
40919;7663
12681;76321
45748;79367
46703;15392
32488;93622
42310;13653
22506;6214
36668;45274
39214;191
48166;30113
23940;99158
8748;87524
31758;61245
45697;66858
23840;11867
6227;22642
21924;88024
41677;16778
4858;27395
13835;29205
43389;45543
1132;37200
37369;59145
29951;52044
26858;47579
8170;28475
9066;40160
25193;22981
18864;39571
28928;75003
28269;5862
29505;64028
45956;69053
26709;71888
10036;86403
40682;69162
7040;19557
16915;6240
15281;61332
31231;65956
38245;28507
36166;3658
13531;33212
19010;8764
22289;3266
12078;59143
3556;85633
27759;85744
47897;53132
12053;29258
25465;87558
19579;54173
3109;49682
12325;81205
42243;69193
19095;54865
40397;84415
19627;76575
22030;40137
25614;64487
46401;39716
440;40779
6609;12156
17015;8693
24090;77196
31439;63719
1627;37115
48692;26834
31410;46841
24398;92346
4561;87529
4532;5787
49250;51500
37068;83453
45108;58820
43354;16394
3075;1920
45197;46620
49824;99645
30640;26651
2971;36701
29616;58459
38845;23048
9376;32338
37105;26073
222;26286
47708;98584
20538;36865
29926;76279
29680;63028
8034;76946
10755;11282
25877;87061
35954;79675
25138;97210
18589;54139
34325;99578
40768;28003
42625;12662
21272;32766
37638;14548
10713;21735
11051;93450
10855;11208
6485;40298
7493;74855
44288;40724
42266;62308
49207;15566
30725;22583
14571;29323
8041;12014
8749;54983
20275;40421
22195;89570
37483;29740
39854;66928
27230;30291
26986;56328
46742;78479
11249;52692
47561;42054
22268;36230
5026;22830
43739;18531
30609;1122
15658;6288
47496;92322
30296;58376
40890;14417
5080;68604
7226;3819
48467;83563
30950;34526
5652;49552
4806;64813
20677;28049
36677;24828
14283;67770
11939;73061
23475;99900
37560;22807
41417;56796
32632;31813
27996;89379
33352;42360
45671;3705
13253;80541
10957;46640
34556;66967
13309;24782
38839;57025
22959;63492
39034;49603
13648;3606
28027;59587
27613;76378
16047;64464
16624;35377
4734;23793
6562;45442
43953;89931
19145;42164
26185;49303
32148;32857
26517;99585
42508;75940
17937;76856
47797;50471
4563;3024
24204;98365
9761;30808
31771;81069
9574;6586
27192;5534
17548;87186
42016;44168
22819;7047
9286;35865
28082;85715
7398;25399
33267;57643
20731;30296
19772;26794
38610;51512
12366;19079
32406;42935
40963;28516
22517;88961
43510;76121
45472;44820
20766;21128
33530;7702
41422;59276
22772;73365
33173;27840
7221;48563
32004;88377
30101;37399
48636;36415
16963;15053
43687;62879
16498;80813
49770;22026
12292;98105
6460;40311
32372;26313
40636;56546
25269;38059
47467;35056
25014;10272
28418;86928
31877;29510
30429;67124
6139;93439
34114;72001
18677;63202
19253;94118
6560;21556
11835;732
24706;75660
26944;6000
46087;91459
20980;53051
26168;47667
27342;20626
30908;56876
35930;27586
12811;86868
49782;28433
3503;21270
5199;63829
46245;94159
5220;15095
20377;85650
37273;58589
19544;85358
25444;58488
49263;47037
18413;82659
45999;64229
43651;1806
36318;19229
23250;64030
1856;70013
40393;57637
36567;13079
8812;59209
14041;47113
13579;4828
49860;38188
33632;73153
30935;79644
15879;80091
33457;34989
40424;66642
45462;24075
4332;24477
25691;86217
30003;71196
47276;18747
19959;38207
49036;2353
31602;23476
46661;40515
40183;19701
19246;86603
8465;30401
26094;4040
49919;59640
14205;68069
1552;91314
6880;70153
25121;92056
27123;76300
1407;41062
47740;91295
27229;83389
24576;76666
41424;53525
40223;45348
12809;64499
47098;29418
20000;98645
11265;82176
32931;33386
15827;3035
19315;51517
27371;28413
38460;23931
105;67109
20441;98767
16953;59365
3157;80002
31304;63659
41223;35662
39925;67263
19076;99895
45122;90304
22451;43197
3305;85997
49302;53555
35029;93668
6641;89608
16004;71246
2097;70532
7680;27753
3933;56532
19010;79822
9555;81603
21559;26496
40730;36003
14613;88232
404;4893
10410;32155
23283;78308
6106;70418
35478;10585
33321;48733
24189;75192
27283;88972
8116;32666
15845;9837
48940;94703
42367;56183
32884;43211
27917;82780
48897;83013
34325;40597
36664;99263
42150;89690
13104;37346
2764;34146
34358;53526
10275;40047
4967;35481
42472;89171
35287;89995
17055;3082
44513;54331
23732;54354
30744;25562
27735;5166
8693;80544
47683;5498
33186;62384
37489;76628
16929;12124
6579;11601
33409;64710
4935;7147
30163;33116
7223;82455
19067;85392
42327;70830
41743;55915
44025;29651
35174;94666
4995;515
16551;85378
46330;64959
4761;93079
33347;61460
32032;30427
6522;90298
47614;11866
46453;9089
17754;14896
39194;97875
20628;76315
13454;27205
15440;63443
24379;36061
45460;78185
14514;37910
45693;65668
19017;76696
23598;56981
35105;63169
48120;3983
34439;96988
27484;93942
11306;45731
49643;83401
1643;57911
13692;41976
45454;29960
24851;25503
26155;49070
38588;39744
36075;89657
23226;86258
31223;77825
1882;33476
48434;54146
35243;67089
24129;67321
5798;35569
4466;42638
7419;4482
4366;44500
20224;54069
14426;38923
10539;27010
36969;26881
1293;19734
9050;8280
32813;61014
49521;3301
47818;80120
24019;91475
19407;36775
45465;79299
672;18062
37857;11565
24518;55928
40541;43903
36561;75363
46700;69268
13906;52973
13269;58837
3342;57840
4554;47766
36949;25008
30985;7491
43783;51266
47354;96374
42418;67287
25192;44604
36857;15959
41658;60573
19127;26702
33413;7948
33604;88823
13671;42585
42452;35585
7674;91556
3476;29865
3253;37012
4865;73916
45979;37685
13126;45065
15324;79491
15918;90717
43205;90615
25681;42430
7558;92760
10915;42167
10735;64216
26643;21765
10286;78753
19335;89691
42117;18620
6536;71611
800;9754
38941;92315
44279;39147
32536;14770
25003;3043
27843;1216
10249;59176
42778;70052
37862;51053
41390;98349
19901;26592
34486;3500
10690;73918
42430;66280
34814;16322
40023;87306
5927;1867
22096;50844
32760;49842
41843;23835
34486;63576
9340;15718
24882;60479
23959;86258
3355;17530
28741;34985
31328;48897
29238;24437
32194;53068
46767;20566
6330;44942
106;4020
41561;60815
106;16714
7938;38547
26493;41995
24925;26380
37374;32166
19641;59817
24309;35851
14579;20000
30749;13182
11265;66468
28939;44202
5950;23427
12526;10301
879;53916
2532;23717
1836;29543
36721;13248
24435;49919
30050;7045
19215;95537
38384;63916
12501;99880
3204;42152
7707;903
34026;50605
38912;50013
2210;5662
49544;16563
5749;59972
28265;31000
26478;99801
43507;91216
49975;95620
15224;74662
18619;28272
42341;7717
27546;75737
30117;72001
46271;54301
33964;98229
8565;42525
30766;70987
33;48535
1132;75911
47601;19508
32787;3995
23751;86862
29347;96159
5105;25991
38346;72139
14841;75881
44982;13358
20258;99569
45706;35627
15531;87985
9154;83950
4606;70083
48547;69351
40052;98754
13942;44872
47535;72378
27265;50179
43603;93396
31360;24062
17147;33418
35695;20210
33689;30050
2876;49651
35586;52844
9591;38705
18776;75865
46704;29709
45525;83866
27483;29721
7687;30640
33485;63300
43080;43671
49882;78575
558;33681
14584;8843
981;26876
42295;63572
2535;24884
12558;67326
28556;20879
2791;30540
17838;97277
32620;46684
20747;13177
20537;7638
26266;950
35881;52502
45047;80607
43720;8613
9323;28619
21533;67768
47328;57310
25989;8211
48370;9534
18417;11505
35375;78613
43407;60215
1333;42071
22821;72157
49244;27434
44086;30547
31817;77380
13413;2257
13634;82480
4063;62742
36022;48554
13138;72229
48371;16414
41560;98822
47792;44877
13099;71178
25164;98666
42769;15721
48441;53324
39935;31946
3920;2971
25493;97741
6143;68708
1925;10494
1037;54512
33727;88309
4567;76686
21294;46897
43589;37810
33393;60161
7905;55618
29085;98064
30730;21996
32054;64034
30159;82974
33675;47901
11555;90475
21677;45191
46933;83001
3227;17012
22197;81694
35926;98662
23082;27138
48766;47483
8243;47199
13199;48219
11098;26801
30557;937
39688;86732
1408;75955
15384;44250
12727;43500
14006;87071
39332;9139
13987;35014
24902;91027
12424;77953
45883;22709
21175;57226
45953;8610
22808;23879
42052;23956
1768;53868
45717;75721
48455;99273
43072;3829
2100;33558
4995;36824
27776;7174
5501;83857
8962;68283
6753;85732
28967;50142
40789;67675
47654;51224
22437;71952
33237;15829
8414;22501
29687;1387
32206;13645
24923;97182
10966;49092
24798;39754
34655;43733
38642;77811
4460;20546
46508;87108
14174;12073
25571;68597
3340;73484
19673;72550
49791;43284
43269;15331
40132;6760
6016;79748
22378;31065
14651;87045
817;8953
44494;46780
38657;87223
100;43059
11656;94072
46362;64776
2232;37151
45884;54129
5381;85716
45779;91404
24861;24970
34433;52588
12897;49683
47953;84108
15423;32296
36353;62829
18880;59036
8654;61207
37845;31257
41641;33595
32421;27192
49816;82403
32942;15611
13021;64430
11858;4139
15498;28769
28599;53805
41509;39443
15190;77478
37513;21083
45250;45164
49363;90190
7358;92707
27654;28552
6809;18541
1996;32014
10502;7240
47200;4756
47601;25496
25278;1086
10658;85894
25874;33843
48780;69917
1668;14122
47922;77470
21272;34865
22201;79410
6200;51473
34600;87941
2979;72429
11970;9395
308;49763
24055;96114
48851;42653
3788;24867
5593;71405
127;45903
28717;68430
6893;67880
20727;55779
44825;93684
43149;94400
38212;69527
40778;7897
20399;19811
37247;71086
42702;41777
27219;92211
27564;94488
41294;20862
3752;93483
15836;89400
41482;4644
20914;93733
1083;14287
17067;40843
25615;14590
40285;88162
6408;66967
14652;61705
1058;51584
39649;62833
31132;46309
28694;66968
6052;95945
14940;62041
37603;55909
1055;26655
27755;1144
26541;97630
31281;64173
19337;30850
34077;5265
26031;24934
43677;1627
25815;83813
26207;76454
34455;16526
7207;45450
11644;57637
36622;53458
2673;10187
30447;5867
885;47761
27374;55078
33218;29922
6293;79513
26464;16563
41880;3412
10892;71106
37167;65244
34482;40330
39550;84956
17866;86063
47870;45626
32746;93887
23287;24914
34864;50015
162;81570
29875;39846
15397;48340
15085;1423
9103;89961
8919;12978
12409;67676
893;50148
21307;57521
27740;2547
29484;98860
13511;58201
20004;95565
38871;79265
48507;10859
38162;54395
47741;77071
46352;61105
30361;61143
4980;44259
15543;21611
34098;40962
511;76490
11166;51587
9979;29980
49714;18704
44514;96828
25894;56961
38204;88522
30202;28704
31445;58976
31523;83325
15625;56666
31765;19229
3980;37847
38880;49284
27125;12564
20653;22019
22871;2319
20886;60761
4028;8076
40037;15825
44693;64702
4989;3873
21308;52855
9067;60912
18938;55401
28125;51923
16764;37214
10146;24526
23819;13724
224;25983
8692;94232
17056;75040
1811;90321
8099;56217
16743;29585
11361;79781
747;74352
19169;67414
44576;94727
3969;86632
44387;71874
11332;90733
7104;34697
24858;94995
43930;66044
29562;73938
26206;76754
47140;79747
6148;70189
8047;78781
37371;71174
32929;40063
2391;53524
26450;47598
33849;10488
17775;90288
16445;10281
17862;99019
33359;7199
10865;72632
5512;68608
12195;7354
38810;54180
37522;32458
26852;38824
37240;12107
9254;92602
33846;86209
437;45591
14208;15638
28512;22690
17683;48858
5999;64232
36177;97034
33079;24015
35298;33579
29003;73965
39469;48107
24583;9720
28174;37068
15087;39857
38507;65433
14835;73697
2833;4524
1985;13118
32019;76561
9611;63346
19052;31584
13049;31640
13230;26480
9842;52944
7943;65886
12169;27207
208;15547
29383;3921
16369;94735
13483;44092
39764;42264
31723;83929
34163;70733
4490;49263
7864;73159
34052;12153
25857;92695
33901;18902
30657;98290
8026;65730
15422;34973
3437;2295
13022;56198
788;499
6835;7404
36287;92557
29395;70803
19605;89388
19976;76045
31462;23296
4621;43139
42384;84297
29781;79242
449;70972
24136;63470
28310;88702
29998;54269
29995;9409
26045;53577
46797;39426
17538;10372
26453;70984
13983;33847
12747;28875
28785;29819
43833;49276
22218;13412
12044;15608
3538;62453
34874;53882
27357;64403
30207;41260
42749;51142
34418;35646
10063;19210
27713;5802
22698;53531
35919;51934
26435;63901
21811;3617
38055;75688
10334;66813
35001;94039
22875;93780
15247;31594
42138;64014
23958;720
2868;51849
35576;8273
20470;66109
38903;77309
28048;61310
47140;9791
3557;4899
23816;64072
11671;28190
16139;15131
33421;94538
12317;16426
4698;14753
40717;27881
31612;43845
26692;74855
35271;87074
12318;48603
25927;27070
20302;41213
34447;22692
15695;86950
20256;7042
2955;9871
26630;74486
19617;61781
48936;19874
5248;26240
9248;73763
19279;59159
11867;60892
35914;67730
23331;5639
18509;31168
20000;568
27040;86006
699;26039
36289;89218
44410;41540
31666;44581
2604;91395
29081;17435
11072;37509
4756;50148
49442;65671
16409;75482
34916;13341
25652;47087
20285;6695
21275;87139
27634;4553
22241;19014
4238;55467
24318;32398
29170;19396
40005;66318
3994;33052
49611;78890
47744;9192
33256;96235
36372;79569
49280;79295
33952;62761
24165;1258
26256;95001
36976;96992
32394;85532
45936;28470
43319;18923
26972;68328
45577;77004
35501;64682
40752;58794
31031;399
30632;62997
19880;61197
23210;40801
9001;36555
3581;14961
36501;75297
28738;81644
48817;93052
37509;26344
10164;73616
15813;71615
23958;31229
31713;63045
28811;28487
30965;95539
20025;53793
17758;19726
23019;42906
351;14548
46317;55801
5203;38926
6481;2062
17;53770
16379;29613
30890;88125
35449;99058
41494;61046
9539;44573
38467;92887
29217;77924
37874;48932
19460;67426
9812;72846
19593;85324
18829;67821
9594;11225
20771;59156
7818;70278
37167;48711
26268;67308
20860;99147
19537;94776
41810;15643
4987;69653
33922;15095
23456;68066
36236;53000
44063;18786
34051;62796
9986;91448
6442;24061
12268;29459
45701;35099
22422;44371
13676;35764
21575;41197
6112;28368
46189;43808
20437;65700
46749;63544
44754;12702
47637;34218
25533;98564
35430;20279
3799;78201
49716;1022
17522;3888
8535;1481
41078;52624
46302;19248
37373;41012
36034;76470
18104;79285
17023;44165
40324;17349
24234;58198
8916;38988
25655;20922
28130;8789
19539;54260
15785;57373
33461;57335
31298;94667
39865;62793
29109;70252
12924;69614
13627;14534
24494;72435
31821;38177
103;5321
42341;86774
17612;39657
38643;73789
33174;23143
912;87349
47060;35639
28063;1
36664;60329
38377;46024
11091;81353
29162;98135
42107;60
8888;92750
20417;1779
3836;95389
13366;1168
36517;71099
21032;14538
24100;78061
31786;41753
8558;59691
6828;45
45511;62952
12891;61847
49425;20934
25726;97553
22830;49454
47715;59931
2221;6181
37006;57828
35125;88148
14896;81725
28338;77054
44970;20566
13295;952
39657;58515
25889;38985
30588;63571
27755;75647
30797;21677
40779;27785
24173;34493
773;51128
8740;80204
33074;33289
42002;14833
28886;91868
28750;23226
25860;35500
41151;5852
39960;45097
15164;52859
17239;52044
24292;98906
5904;75015
43402;97844
5802;52510
46558;91667
32767;68419
26581;78685
24867;29492
25174;30455
29431;88882
8307;87972
5897;93499
20547;81607
2879;12381
37477;6091
25191;77746
24890;22792
37976;65465
38825;97337
19944;31912
36086;34054
42245;52426
1386;85395
1836;58221
49437;69047
28703;59805
18994;78457
14158;61320
29455;57155
26535;90769
18819;58250
18870;75388
5852;3507
46897;18891
46109;10946
36579;56703
47850;70401
1924;94144
19248;65545
11468;68858
10398;85315
15868;48426
46052;7043
29283;21435
38685;11624
36694;45971
44236;13601
30852;66859
6917;57723
44525;92002
45685;94020
5494;87283
37565;17702
2674;33232
9893;92809
14608;52552
30456;55899
3255;67654
24797;86393
41717;7842
42089;86156
6087;98484
9853;3361
1786;73897
9659;41027
33363;4385
34950;21812
43249;41488
35635;64118
25255;78886
38134;67130
39693;10815
41260;7037
47729;37174
15311;88348
47424;44409
26413;95460
32023;74872
43673;40903
38601;61681
39550;72360
40897;35121
33124;90008
36900;3932
17488;94122
36844;32512
14013;12186
22050;628
16925;95908
30492;16409
15407;24624
45664;89786
3960;44670
39709;81381
33394;13840
41222;43985
2552;5050
39215;24561
31804;10417
36004;43942
14549;81539
40582;28171
8467;35193
33502;8782
7600;80668
921;57745
6827;74447
8406;39258
4678;79105
21262;93010
6881;6115
1433;6122
16247;82913
16493;23266
14327;14853
34165;1305
46189;53614
28190;68083
14953;12800
41399;90673
29022;59086
11252;78529
20699;61020
25969;13289
44829;25301
42231;78157
20556;27938
34028;28955
27977;42755
21427;17577
39903;20674
25107;29549
39167;77263
22285;12463
1709;38224
48976;44515
13583;8666
39174;16963
23626;24841
3448;47978
15883;16919
21176;71763
27995;44961
8773;3910
31718;47645
49225;64125
34012;13047
27278;38354
2994;53642
10065;63018
43521;98975
40611;81083
42484;33447
21011;20681
20079;27045
24615;802
38272;44685
13401;45531
39913;37533
7714;87849
12069;62228
36662;49206
80;7243
32176;21638
35431;40053
31693;35371
25902;16972
29012;58214
23051;28895
1935;22685
33430;92188
9144;88349
42817;74453
29978;1948
20082;70100
41459;11476
33490;78411
41018;87528
20799;10697
41157;24387
36800;67832
36763;39283
24418;33069
43266;46900
41674;6432
37570;81395
30624;68170
9583;28374
43452;46536
17826;3204
39082;51534
14581;21775
44304;15815
1239;41644
11197;23925
40244;70664
33651;20514
7283;48768
6202;34254
19840;85836
20798;77421
40691;6649
46509;19015
27698;58900
18463;4113
47310;98406
14944;9955
16936;5938
20624;1901
622;89644
23236;72498
16742;98980
47365;14895
32897;79885
1724;77525
43026;94188
29006;29577
44002;50254
45796;91890
36517;42933
2152;39264
41296;22709
32888;82962
41475;31369
12753;7106
4906;37569
32981;88794
36364;65884
5128;81595
14861;41774
28914;28489
12771;59046
38143;54467
3705;4382
25312;52721
3373;48617
36878;42212
19663;80605
4968;16425
28965;45621
49828;54359
32291;15539
8611;23272
46911;69187
187;91506
787;74973
28110;12612
5547;65341
34463;5862
8491;61829
14571;60295
30069;35195
36653;53794
32939;37132
36549;64651
5282;57591
2451;37962
39171;8053
31114;45471
16750;76302
24110;32312
46672;28114
46992;69338
23718;99084
18164;3054
39409;23975
488;39834
29210;48188
48430;54195
40180;4969
7260;44449
45426;31361
14940;2538
2891;44658
18726;28704
42684;51936
24024;11924
11002;5198
2212;52240
49577;32550
27787;24028
17199;36555
829;54842
42712;31843
8560;10263
22565;62084
42927;44841
25586;35278
10695;65774
3823;27032
22564;16157
870;38654
40900;93370
23083;83332
30975;80283
24305;47029
49422;42610
44380;63960
49176;58669
9551;26855
49404;6220
16248;13115
45204;74165
31805;54927
43731;76927
33055;48136
6000;52699
3377;68435
39725;54975
40184;20013
24373;69586
8565;41850
30575;57718
45449;97040
9406;98992
38934;48456
1952;44839
10648;21132
48054;39563
24197;58161
10625;9480
23053;20085
35501;73720
27727;8377
47100;54384
29761;47908
14277;54820
44282;7167
5153;83552
27421;79163
42698;30852
48615;71964
42158;70355
1557;73061
364;54769
3996;53856
35205;78751
8240;40681
2582;88984
31237;30394
43910;65584
44633;70373
11817;18365
49759;22828
7298;74987
28293;9227
46194;23538
22268;93871
33352;16196
42739;99283
25667;51064
40440;69953
15318;26245
18136;16761
33644;86985
33560;33637
44796;50704
26963;88006
36282;46353
18166;58231
21485;31111
17343;68214
28292;27507
46635;61132
33519;65220
44873;65787
8562;26937
26846;69006
29544;65544
43966;46563
4873;893
19651;58237
14965;50634
9233;96219
1231;37044
16803;99287
8614;9595
30410;13558
5298;55039
20747;54719
25468;35566
33403;25589
12459;11371
16998;29705
20019;82196
19074;30575
2819;29548
38152;56244
11585;42888
7753;60863
963;8803
34131;32209
35071;92445
37867;92616
33794;82141
15467;43953
8598;44387
47425;59038
863;51576
30671;252
41997;42995
46081;6615
16391;31370
28426;92964
22994;46369
44620;29939
49923;69576
43635;43338
33643;24407
23334;32472
37654;79218
24841;81823
18752;4240
33828;50865
32066;7749
24160;48981
21569;67637
42390;46788
16179;96792
37147;17396
39857;79839
20651;12339
26806;85549
7307;94589
46879;51194
2948;69872
26085;86630
16070;7637
45343;11367
34137;99324
7085;82948
49574;56987
9240;76417
2046;67648
43485;1991
29263;22462
32114;34318
8293;68623
20887;76871
27972;99332
10695;6217
26338;96472
47309;21708
49714;41609
24415;62023
49046;17811
16746;71975
35075;39315
34615;52989
21695;45737
7575;13959
36186;85460
23129;5291
38992;42011
39468;7425
41223;79523
20756;84341
25269;57875
29935;77832
46442;35646
48410;76961
34635;50714
16308;79434
23440;95536
13954;46225
23378;59971
15064;44737
40674;92262
22196;42968
36464;62218
6535;35343
6768;46560
3896;80769
43531;23683
34976;49127
2337;15514
18142;92266
37894;16192
37683;50252
49790;48833
48375;91072
26222;65420
37728;70363
48686;65136
2;23294
32824;96395
14678;34189
24895;86690
13544;64128
49614;51838
40488;34973
11534;65056
23690;26640
7155;24651
600;47165
8018;18185
1384;11681
46013;31775
24395;4097
9217;18191
31550;28870
20156;57298
43490;23897
20762;30644
38155;99060
45429;91807
30719;75014
37689;66200
5822;87495
28053;53172
11056;86145
18968;93143
30719;74390
48278;53531
17368;68167
29612;61492
28115;67903
32437;22133
15000;22536
19647;33564
47824;48512
33806;68946
44225;98133
1325;5617
21699;92520
42456;81717
46613;82638
38664;92120
43453;18257
2218;94766
18112;30887
44999;82788
15310;92783
29446;3697
16698;27476
30235;91201
4288;72202
8569;24572
19473;74111
49012;4454
32820;97040
2216;14027
4421;7103
10866;13242
32568;56172
43620;34892
39177;99889
40682;43075
15687;65361
42804;7267
33993;5966
20402;63724
42753;74011
12622;10318
22437;95697
43950;18130
36308;49117
9196;86951
41850;84196
37569;336
42770;79992
34872;46266
21785;22124
14963;86625
3962;50793
293;8334
908;4965
5244;69947
31356;25556
28189;10118
183;10215
437;2831
31895;8257
46514;43276
32099;15995
14065;10238
21176;36010
37823;71637
30776;65119
2009;7936
40352;59382
46303;62442
16543;70636
27132;17238
33825;90147
1675;13424
12651;63
48948;72575
31798;42963
14939;78155
18672;1094
21780;71390
48117;26002
43913;77658
15403;72036
46732;8815
36909;3337
41999;89221
46818;57843
39975;35340
26813;48649
3599;63380
17656;25072
20434;789
33125;69850
47990;78259
28516;82910
42210;92637
41282;12687
7247;53411
17039;38413
36990;2460
21731;50721
19492;61722
12587;22622
20717;69063
385;22888
10823;12667
10565;55960
3764;61225
14615;14760
40194;55839
20132;86442
18588;24686
35592;90891
18375;51236
48701;76396
49173;91626
5969;87285
43493;95825
33203;49931
21812;44596
17280;71202
36710;86894
40184;86905
45955;39225
19711;82046
23318;49627
37252;49745
26871;46468
20401;99944
37591;61673
22601;50868
28145;95595
31688;57346
8549;87620
15046;99986
27703;90796
31507;97979
46182;78244
24747;62059
6027;72679
1436;78675
42735;92202
40923;99105
43474;44117
32496;47718
31139;29061
5720;59320
26142;89208
42056;36178
18715;12852
31023;83140
5610;84549
14830;66272
27723;19629
36327;10946
826;88966
25644;89328
49231;25892
31398;90326
6676;60205
2322;94522
30622;76980
19132;47657
29164;28083
33427;13939
16239;29460
11359;60899
26257;20416
31831;70648
28690;13206
11413;26190
16128;92112
31681;35722
30448;10147
34597;19405
9913;62648
35117;54528
31873;73049
40851;38679
24026;87377
18863;49311
33576;50942
39529;25511
27910;12010
21189;95364
11026;84977
39085;43651
44812;65148
31320;35586
11993;64241
228;22558
25510;5598
9336;91958
33158;34045
22499;92570
10219;58000
32015;28520
22015;44400
39436;86012
25353;80665
5697;10955
23694;60370
1489;35979
16473;97358
36316;68756
32271;18645
19573;73576
48434;71004
38421;72543
641;41518
36316;43670
48498;63616
5738;89925
18666;48823
46128;87254
4575;88068
12870;85213
23291;30351
29695;35488
19417;25664
2957;32657
42660;20363
44792;80231
27297;25619
10414;22369
45096;35782
16444;1324
41800;74496
851;86268
46716;54073
28145;72931
46570;80668
36141;58482
12124;69977
16107;54521
3076;99547
13720;15761
39982;60104
27452;52341
10067;37442
12235;45923
12064;77025
49472;78744
19926;99259
15368;43036
39567;91774
11796;35738
29091;56161
48019;52706
3557;3227
9407;49576
10137;16007
46698;18809
47233;12511
41017;7775
27399;99628
15303;34887
30361;68762
39351;79385
26901;16030
12127;24359
37653;58672
44634;31593
27290;31157
10402;43608
21455;53285
413;22375
48802;47194
26881;98570
16574;24038
33055;94120
19855;90402
20369;10026
16385;41879
16282;67001
15081;54290
34166;96663
40513;29707
11880;78186
47186;95228
16647;75614
38504;13596
32178;91163
37299;83217
10937;69334
39588;92010
3066;12627
30687;65968
23474;38847
8932;6125
40700;53933
27108;39023
979;54433
41063;65461
17650;28486
27855;3878
15297;92141
22475;19630
39605;33220
4257;73158
49021;93283
42874;63283
2949;8136
44505;54905
39442;4167
3329;41660
29113;8013
2402;64904
17033;8145
1776;38323
4595;76162
13543;59981
18454;32643
10877;93898
35430;25358
2014;1433
4956;11524
27648;46737
33071;74999
6551;861
41389;59612
43637;97110
28621;28491
36429;57620
11694;34001
15935;25255
41270;79205
47605;88497
4275;41050
23944;63165
27883;28974
47795;79423
6466;67092
1199;97064
44679;3870
27970;40521
49379;15803
2568;44777
749;33208
31077;76373
24312;27734
6342;78429
10518;41780
3537;6164
26037;21735
24392;87821
42137;91424
700;56711
9435;83535
10927;56486
45830;30011
34424;30852
34254;80243
16913;64715
33561;23737
18364;38240
45487;76535
38377;93650
20818;67028
23460;94246
